LONCOL,LATCOL,vehicleNum,time,geometry
39,51,1,2007-02-22 12:20:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:21:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:22:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:23:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:24:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:25:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:26:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:27:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:28:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:29:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:30:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:31:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:32:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:33:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:34:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:35:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:36:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:37:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:38:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:39:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:40:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:41:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:42:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:43:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:44:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:45:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:46:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:47:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:48:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:49:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:50:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:51:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:52:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:53:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:54:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:55:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:56:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:57:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:58:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 12:59:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:00:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:01:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:02:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:03:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:04:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:05:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:06:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:07:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:08:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:09:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:10:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:11:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:12:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:13:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:14:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:15:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:16:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:17:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:18:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:19:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:20:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:21:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:22:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:23:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:24:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:25:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:26:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:27:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:28:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:29:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:30:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:31:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:32:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:33:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:34:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:35:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:36:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:37:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:38:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:39:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:40:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:41:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:42:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:43:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:44:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
39,51,1,2007-02-22 13:45:00,"POLYGON ((121.54099983466647 31.290831425169742, 121.54310372647599 31.290831425169742, 121.54310372647599 31.29263006725231, 121.54099983466647 31.29263006725231, 121.54099983466647 31.290831425169742))"
40,51,1,2007-02-22 13:46:00,"POLYGON ((121.54310372647599 31.290831425169742, 121.5452076182855 31.290831425169742, 121.5452076182855 31.29263006725231, 121.54310372647599 31.29263006725231, 121.54310372647599 31.290831425169742))"
38,50,1,2007-02-22 13:47:00,"POLYGON ((121.53889594285695 31.289032783087173, 121.54099983466647 31.289032783087173, 121.54099983466647 31.290831425169742, 121.53889594285695 31.290831425169742, 121.53889594285695 31.289032783087173))"
38,50,1,2007-02-22 13:48:00,"POLYGON ((121.53889594285695 31.289032783087173, 121.54099983466647 31.289032783087173, 121.54099983466647 31.290831425169742, 121.53889594285695 31.290831425169742, 121.53889594285695 31.289032783087173))"
36,48,2,2007-02-22 13:49:00,"POLYGON ((121.53468815923792 31.285435498922034, 121.53679205104743 31.285435498922034, 121.53679205104743 31.287234141004603, 121.53468815923792 31.287234141004603, 121.53468815923792 31.285435498922034))"
34,47,1,2007-02-22 13:50:00,"POLYGON ((121.53048037561886 31.283636856839465, 121.53258426742839 31.283636856839465, 121.53258426742839 31.285435498922034, 121.53048037561886 31.285435498922034, 121.53048037561886 31.283636856839465))"
34,47,1,2007-02-22 13:51:00,"POLYGON ((121.53048037561886 31.283636856839465, 121.53258426742839 31.283636856839465, 121.53258426742839 31.285435498922034, 121.53048037561886 31.285435498922034, 121.53048037561886 31.283636856839465))"
34,47,1,2007-02-22 13:52:00,"POLYGON ((121.53048037561886 31.283636856839465, 121.53258426742839 31.283636856839465, 121.53258426742839 31.285435498922034, 121.53048037561886 31.285435498922034, 121.53048037561886 31.283636856839465))"
31,45,1,2007-02-22 13:53:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
31,45,1,2007-02-22 13:54:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
31,45,1,2007-02-22 13:55:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
31,45,1,2007-02-22 13:56:00,"POLYGON ((121.52416870019032 31.280039572674326, 121.52627259199983 31.280039572674326, 121.52627259199983 31.281838214756895, 121.52416870019032 31.281838214756895, 121.52416870019032 31.280039572674326))"
28,43,2,2007-02-22 13:57:00,"POLYGON ((121.51785702476175 31.276442288509188, 121.51996091657128 31.276442288509188, 121.51996091657128 31.278240930591757, 121.51785702476175 31.278240930591757, 121.51785702476175 31.276442288509188))"
26,43,1,2007-02-22 13:58:00,"POLYGON ((121.51364924114272 31.276442288509188, 121.51575313295224 31.276442288509188, 121.51575313295224 31.278240930591757, 121.51364924114272 31.278240930591757, 121.51364924114272 31.276442288509188))"
25,43,2,2007-02-22 13:59:00,"POLYGON ((121.5115453493332 31.276442288509188, 121.51364924114272 31.276442288509188, 121.51364924114272 31.278240930591757, 121.5115453493332 31.278240930591757, 121.5115453493332 31.276442288509188))"
24,42,1,2007-02-22 14:00:00,"POLYGON ((121.50944145752368 31.274643646426618, 121.5115453493332 31.274643646426618, 121.5115453493332 31.276442288509188, 121.50944145752368 31.276442288509188, 121.50944145752368 31.274643646426618))"
23,42,1,2007-02-22 14:01:00,"POLYGON ((121.50733756571417 31.274643646426618, 121.50944145752368 31.274643646426618, 121.50944145752368 31.276442288509188, 121.50733756571417 31.276442288509188, 121.50733756571417 31.274643646426618))"
23,42,1,2007-02-22 14:02:00,"POLYGON ((121.50733756571417 31.274643646426618, 121.50944145752368 31.274643646426618, 121.50944145752368 31.276442288509188, 121.50733756571417 31.276442288509188, 121.50733756571417 31.274643646426618))"
20,41,2,2007-02-22 14:03:00,"POLYGON ((121.5010258902856 31.27284500434405, 121.50312978209513 31.27284500434405, 121.50312978209513 31.274643646426618, 121.5010258902856 31.274643646426618, 121.5010258902856 31.27284500434405))"
20,41,2,2007-02-22 14:04:00,"POLYGON ((121.5010258902856 31.27284500434405, 121.50312978209513 31.27284500434405, 121.50312978209513 31.274643646426618, 121.5010258902856 31.274643646426618, 121.5010258902856 31.27284500434405))"
20,41,2,2007-02-22 14:05:00,"POLYGON ((121.5010258902856 31.27284500434405, 121.50312978209513 31.27284500434405, 121.50312978209513 31.274643646426618, 121.5010258902856 31.274643646426618, 121.5010258902856 31.27284500434405))"
20,41,2,2007-02-22 14:06:00,"POLYGON ((121.5010258902856 31.27284500434405, 121.50312978209513 31.27284500434405, 121.50312978209513 31.274643646426618, 121.5010258902856 31.274643646426618, 121.5010258902856 31.27284500434405))"
20,37,1,2007-02-22 14:07:00,"POLYGON ((121.5010258902856 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.267449078096345, 121.5010258902856 31.267449078096345, 121.5010258902856 31.265650436013775))"
20,37,1,2007-02-22 14:08:00,"POLYGON ((121.5010258902856 31.265650436013775, 121.50312978209513 31.265650436013775, 121.50312978209513 31.267449078096345, 121.5010258902856 31.267449078096345, 121.5010258902856 31.265650436013775))"
20,36,1,2007-02-22 14:09:00,"POLYGON ((121.5010258902856 31.263851793931206, 121.50312978209513 31.263851793931206, 121.50312978209513 31.265650436013775, 121.5010258902856 31.265650436013775, 121.5010258902856 31.263851793931206))"
20,35,1,2007-02-22 14:10:00,"POLYGON ((121.5010258902856 31.262053151848637, 121.50312978209513 31.262053151848637, 121.50312978209513 31.263851793931206, 121.5010258902856 31.263851793931206, 121.5010258902856 31.262053151848637))"
20,35,1,2007-02-22 14:11:00,"POLYGON ((121.5010258902856 31.262053151848637, 121.50312978209513 31.262053151848637, 121.50312978209513 31.263851793931206, 121.5010258902856 31.263851793931206, 121.5010258902856 31.262053151848637))"
20,35,1,2007-02-22 14:12:00,"POLYGON ((121.5010258902856 31.262053151848637, 121.50312978209513 31.262053151848637, 121.50312978209513 31.263851793931206, 121.5010258902856 31.263851793931206, 121.5010258902856 31.262053151848637))"
20,35,1,2007-02-22 14:13:00,"POLYGON ((121.5010258902856 31.262053151848637, 121.50312978209513 31.262053151848637, 121.50312978209513 31.263851793931206, 121.5010258902856 31.263851793931206, 121.5010258902856 31.262053151848637))"
15,31,1,2007-02-22 14:14:00,"POLYGON ((121.49050643123802 31.25485858351836, 121.49261032304753 31.25485858351836, 121.49261032304753 31.25665722560093, 121.49050643123802 31.25665722560093, 121.49050643123802 31.25485858351836))"
15,31,1,2007-02-22 14:15:00,"POLYGON ((121.49050643123802 31.25485858351836, 121.49261032304753 31.25485858351836, 121.49261032304753 31.25665722560093, 121.49050643123802 31.25665722560093, 121.49050643123802 31.25485858351836))"
12,30,1,2007-02-22 14:16:00,"POLYGON ((121.48419475580945 31.25305994143579, 121.48629864761898 31.25305994143579, 121.48629864761898 31.25485858351836, 121.48419475580945 31.25485858351836, 121.48419475580945 31.25305994143579))"
12,30,1,2007-02-22 14:17:00,"POLYGON ((121.48419475580945 31.25305994143579, 121.48629864761898 31.25305994143579, 121.48629864761898 31.25485858351836, 121.48419475580945 31.25485858351836, 121.48419475580945 31.25305994143579))"
11,30,1,2007-02-22 14:18:00,"POLYGON ((121.48209086399994 31.25305994143579, 121.48419475580945 31.25305994143579, 121.48419475580945 31.25485858351836, 121.48209086399994 31.25485858351836, 121.48209086399994 31.25305994143579))"
10,29,1,2007-02-22 14:19:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
10,29,1,2007-02-22 14:20:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
10,29,1,2007-02-22 14:21:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
10,29,1,2007-02-22 14:22:00,"POLYGON ((121.47998697219042 31.25126129935322, 121.48209086399994 31.25126129935322, 121.48209086399994 31.25305994143579, 121.47998697219042 31.25305994143579, 121.47998697219042 31.25126129935322))"
